Date,Value,predicted_value,PCT
2019-03-15,3885.21,3878.9742936072357,0.03105634442568127
2019-03-16,3936.5,3886.1315883657203,0.02372042607015461
2019-03-17,4015.95,3937.2738998472237,0.019659592206876016
2019-03-18,3994.92,4016.2105593794486,0.006488113135092579
2019-03-19,3998.77,3995.57649680938,0.016433290513448575
2019-03-20,4029.11,3998.6166609683437,-0.003834654947803631
2019-03-21,4056.4,4029.765736206702,0.016274964116192687
2019-03-22,3992.34,4056.3206563669623,-0.001956011069858784
2019-03-23,3999.06,3992.750852328195,0.010291015499551096
2019-03-24,4011.92,3999.9664749756544,0.022667201183638627
2019-03-25,3994.11,4012.2985461963294,0.00943553700795013
2019-03-26,3935.89,3995.3596347693306,0.031286939251308585
2019-03-27,3947.74,3936.617260329621,0.01847765891884691
2019-03-28,4048.51,3948.8008062912063,0.02687122989879065
2019-03-29,4037.37,4049.3495031113025,0.020736100721062623
2019-03-30,4115.55,4038.169752545389,0.01980875038426774
2019-03-31,4114.44,4115.351879896015,-0.004813939910468221
2019-04-01,4114.16,4114.147811691884,-0.007101532848099092
2019-04-02,4152.53,4114.969252474672,0.01966993200732533
2019-04-03,4882.88,4152.875120315617,0.008311085425447874
2019-04-04,4959.81,4881.120783761753,-0.03602825050476488
2019-04-05,4911.24,4956.681780860683,-0.06307135030006149
2019-04-06,5028.77,4907.435692384012,-0.0774612443290789
2019-04-07,5053.52,5025.670930063657,-0.06162679813043283
2019-04-08,5189.39,5049.457023045851,-0.08039894873571757
2019-04-09,5268.71,5185.830402345808,-0.06859375869211327
2019-04-10,5175.81,5264.460070436887,-0.08066356969947587
2019-04-11,5310.18,5170.929189795034,-0.09430041297818331
2019-04-12,5035.02,5306.38094891029,-0.07154279308254524
2019-04-13,5072.85,5031.197438149654,-0.07591949685098716
2019-04-14,5064.62,5069.399085123858,-0.06802714206299483
2019-04-15,5152.51,5061.692850661182,-0.057796030873348815
2019-04-16,5036.18,5148.487242320448,-0.07807374812571624
2019-04-17,5196.65,5033.845407671716,-0.04635641157155003
2019-04-18,5220.37,5191.926816706157,-0.09088900144982517
2019-04-19,5276.31,5216.671746042224,-0.07084275554751301
2019-04-20,5277.04,5274.994652131466,-0.024929313640298715
2019-04-21,5309.28,5272.79165781736,-0.08050615842669459
2019-04-22,5281.83,5305.979050955804,-0.06217319569123265
2019-04-23,5377.19,5277.456369430715,-0.08280521276308807
2019-04-24,5518.16,5372.332709045537,-0.09033139901068717
2019-04-25,5434.19,5513.257002268808,-0.08885204001319362
2019-04-26,5195.61,5429.708768083848,-0.08246365909458366
2019-04-27,5292.83,5192.419340974439,-0.06141067219364633
2019-04-28,5280.19,5289.086808450336,-0.07072193041649942
2019-04-29,5301.29,5276.668147693069,-0.06669934807138889
2019-04-30,5260.65,5297.6988539650865,-0.06774098445686684
2019-05-01,5269.79,5256.681009282983,-0.07544677401113595
2019-05-02,5326.67,5265.395114803236,-0.083397729259882
2019-05-03,5390.16,5322.447835767184,-0.07926461058815142
2019-05-04,5657.14,5386.322320100741,-0.0711978846501504
2019-05-05,5771.08,5652.234149405075,-0.08671962502121462
2019-05-06,5717.66,5764.835773169636,-0.1081985838069116
2019-05-07,5684.47,5711.506532424906,-0.1076221316953719
2019-05-08,5755.72,5679.502446734719,-0.08738815167079626
2019-05-09,5936.72,5750.673372321325,-0.08768021513686519
2019-05-10,6146.91,5930.545509767346,-0.10400507742751106
2019-05-11,6348.02,6140.622702257397,-0.10228387502994492
2019-05-12,7248.31,6342.35946390827,-0.08917010487884626
2019-05-13,6978.63,7237.914306521718,-0.14342230779702766
2019-05-14,7823.11,6970.433244613288,-0.11745507910166521
2019-05-15,7992.69,7811.066265116768,-0.15395072909919447
2019-05-16,8206.9,7981.326233419012,-0.14217699649288826
2019-05-17,7885.96,8193.207725161177,-0.1668385728938139
2019-05-18,7362.22,7873.366507076452,-0.15969511541458722
2019-05-19,7265.05,7351.1945320756695,-0.14975738193548643
2019-05-20,8193.7,7253.798198701232,-0.15487575858071784
2019-05-21,8007.03,8180.59421735615,-0.15994950564276142
2019-05-22,7952.5,7994.206734923335,-0.16015008157412847
2019-05-23,7625.93,7940.080446442109,-0.1561716888763414
2019-05-24,7880.29,7614.084173807112,-0.15533615169412943
2019-05-25,8003.26,7867.5732396307885,-0.16137426883035322
2019-05-26,8071.45,7990.310795912579,-0.16179911795219815
2019-05-27,8744.42,8058.146744830709,-0.1648186530213335
2019-05-28,8770.06,8730.207174693898,-0.16253594070392177
2019-05-29,8719.88,8755.59974846065,-0.16488201379863962
2019-05-30,8662.98,8704.659851722137,-0.17454538683860193
2019-05-31,8272.46,8648.897047794055,-0.162564754922034
2019-06-01,8553.81,8259.537710044142,-0.1562085516987353
2019-06-02,8554.8,8539.37753713664,-0.16872554877137022
2019-06-03,8739.03,8540.374088421053,-0.16862944287354933
2019-06-04,8134.92,8724.282637912236,-0.16875284886039393
2019-06-05,7675.8,8124.453367926415,-0.1286629994343529
2019-06-06,7786.04,7665.550634452798,-0.13352830385370404
2019-06-07,7803.23,7774.488359703942,-0.1483634851099968
2019-06-08,7998.29,7790.904240542984,-0.1579571466817705
2019-06-09,7931.34,7986.454887996217,-0.1479705287478105
2019-06-10,7640.61,7920.195350430112,-0.14051408173005211
2019-06-11,8020.38,7630.344759767592,-0.13435105616446136
2019-06-12,7917.58,8007.569005033294,-0.159730523575017
2019-06-13,8173.06,7905.030199817958,-0.15850550524328783
2019-06-14,8237.88,8159.844955144147,-0.16169029538328597
2019-06-15,8693.6,8224.09765229904,-0.1673045455986101
2019-06-16,8859.47,8679.05515052165,-0.1673052530407477
2019-06-17,8978.99,8844.76683555737,-0.1659598648974455
2019-06-18,9327.48,8964.089408466863,-0.16594952809989008
2019-06-19,9076.18,9311.04541029968,-0.17619538932616774
2019-06-20,9281.7,9061.03260121125,-0.1668917847459081
2019-06-21,9531.35,9266.223798713196,-0.16673886558286743
2019-06-22,10209.38,9515.902101120708,-0.16207461565562645
2019-06-23,10668.63,10192.389177285148,-0.16642364879014862
2019-06-24,10814.48,10649.924578027023,-0.1753310591235818
2019-06-25,11017.5,10796.808991931914,-0.1634013662061046
2019-06-26,11766.4,10999.157959164711,-0.1664809696872119
2019-06-27,12932.55,11748.758483623898,-0.14993129908979133
2019-06-28,11132.85,12914.73147350283,-0.13778045704187444
2019-06-29,12374.35,11114.929551375908,-0.16096910156961053
2019-06-30,11890.38,12354.24900725567,-0.16244079684452228
2019-07-01,10737.73,11870.742982148331,-0.16515046492768218
2019-07-02,10578.72,10718.188607862769,-0.18198811235923248
2019-07-03,10805.4,10560.786644439751,-0.16952292489306786
2019-07-04,11984.76,10785.691324462523,-0.18239653818902277
2019-07-05,11160.49,11964.125551739606,-0.1721723944442316
2019-07-06,10955.16,11141.300174675362,-0.17194429030121572
2019-07-07,11232.04,10935.279839279081,-0.1814684652795474
2019-07-08,11477.01,11212.874719554431,-0.17063045043972247
2019-07-09,12313.08,11456.925913279583,-0.17499406831933545
2019-07-10,12586.78,12292.737005271438,-0.16521450951802627
2019-07-11,12099.9,12565.961495954654,-0.16539976106157686
2019-07-12,11352.87,12080.11297595334,-0.16353047584409797
2019-07-13,11803.97,11332.68628894568,-0.1777850979912582
2019-07-14,11389.1,11784.556133875745,-0.16446895514182203
2019-07-15,10186.96,11370.245624533287,-0.16554754516786632
2019-07-16,10873.5,10168.240207723426,-0.1837623027534571
2019-07-17,9397.72,10853.714747439193,-0.18195845459885812
2019-07-18,9674.28,9381.365096892336,-0.17403054259611514
2019-07-19,10638.56,9657.4773180052,-0.17368405705438417
2019-07-20,10535.75,10618.908713934221,-0.18471753757819245
2019-07-21,10764.9,10515.942321526909,-0.18800444650918133
2019-07-22,10587.41,10744.888469358495,-0.18589611275074155
2019-07-23,10323.62,10568.002173015653,-0.18331043177081727
2019-07-24,9844.3,10304.37428955069,-0.18642404940623003
2019-07-25,9772.17,9826.89655438248,-0.17678703023596942
2019-07-26,9875.17,9756.10856913207,-0.16435889743967347
2019-07-27,9848.65,9857.587976601015,-0.17804274153240154
2019-07-28,9473.99,9832.468944570024,-0.16429719230529524
2019-07-29,9530.0,9457.505745537477,-0.1739948476040463
2019-07-30,9501.33,9512.41945455689,-0.1844758178710406
2019-07-31,9589.13,9484.287689474162,-0.17936763090891297
2019-08-01,10084.7,9571.741055433933,-0.18134016919226387
2019-08-02,10407.17,10066.086392248171,-0.1845727463566539
2019-08-03,10529.55,10387.922448760288,-0.18494510265242392
2019-08-04,10814.57,10510.469564107347,-0.1812084646794263
2019-08-05,10980.23,10795.006668870006,-0.18089791022660595
2019-08-06,11787.99,10960.280178395811,-0.1816885584745347
2019-08-07,11465.67,11766.964526289019,-0.17836351838592335
2019-08-08,11960.82,11445.252234796886,-0.17807738407885418
2019-08-09,11996.41,11939.189007224131,-0.18084874428231873
2019-08-10,11856.64,11975.664636642927,-0.1729297627963122
2019-08-11,11282.22,11836.302688346263,-0.1715267702632182
2019-08-12,11566.84,11264.048281795973,-0.16106509360769908
2019-08-13,11386.26,11546.626316687198,-0.17475545017310223
2019-08-14,10858.12,11366.299085107103,-0.17530703578609275
2019-08-15,10016.96,10838.491001594508,-0.18077713642410373
2019-08-16,10302.17,9999.8110603074,-0.17119904334847116
2019-08-17,10359.44,10283.93307911388,-0.17702018978642423
2019-08-18,10214.52,10341.84029297861,-0.16989052517694694
2019-08-19,10317.6,10196.155008037596,-0.17979300018409106
2019-08-20,10917.26,10300.5671540022,-0.16508534928472615
2019-08-21,10760.56,10897.808526396453,-0.17817175375091487
2019-08-22,10129.4,10741.337612703688,-0.17863742496962384
2019-08-23,10111.98,10114.809649622093,-0.14403963095451222
2019-08-24,10405.81,10094.352298957387,-0.1743249199722794
2019-08-25,10143.8,10387.221412280127,-0.17863662434613473
2019-08-26,10135.06,10125.049688059178,-0.1848450476233869
2019-08-27,10360.28,10116.777003528823,-0.18039356916659965
2019-08-28,10171.95,10341.681573928687,-0.17951663537388904
2019-08-29,9717.82,10153.173008239977,-0.1845957929406212
2019-08-30,9484.55,9700.754659067888,-0.17560873665195706
2019-08-31,9577.99,9467.784778105795,-0.1767634931989808
2019-09-01,9600.9,9561.830780291064,-0.16871201273895442
2019-09-02,9769.79,9585.394848676351,-0.16149685262473867
2019-09-03,10386.64,9753.362955636812,-0.1681412227201254
2019-09-04,10621.29,10369.205725645665,-0.1678528797988067
2019-09-05,10584.16,10603.191528091465,-0.17039805813169048
2019-09-06,10577.8,10565.69475293875,-0.1744611481803856
2019-09-07,10317.47,10559.066445864193,-0.17710255569027697
2019-09-08,10487.21,10299.474276442648,-0.17441992617716442
2019-09-09,10406.31,10468.469036218556,-0.17870304667727163
2019-09-10,10313.66,10387.968537116592,-0.17625328174354865
2019-09-11,10101.03,10295.769814133253,-0.17346107847986877
2019-09-12,10159.32,10083.264226829571,-0.17588080790205932
2019-09-13,10420.16,10142.54339098553,-0.16513515682615099
2019-09-14,10363.9,10404.061730348736,-0.15449157835641453
2019-09-15,10361.33,10347.343034379783,-0.1597561306092971
2019-09-16,10310.43,10354.540080499524,-0.06553135070956781
2019-09-17,10265.63,10293.650223116108,-0.16274565545657965
2019-09-18,10190.36,10248.375061883267,-0.16808455123291863
2019-09-19,10157.59,10172.37565063694,-0.17648394524885758
2019-09-20,10275.88,10140.400873830687,-0.16922445352994814
2019-09-21,10173.11,10257.224233842666,-0.1815490854051755
2019-09-22,9979.49,10156.391610155724,-0.1643390255711018
2019-09-23,10033.05,9962.115881259135,-0.1740982629459523
2019-09-24,9683.38,10017.768384632269,-0.152312760005486
2019-09-25,8553.61,9666.964028697852,-0.16952728594919572
2019-09-26,8432.23,8540.779517135452,-0.15000079340241937
2019-09-27,8055.64,8419.979249509019,-0.1452848237178168
2019-09-28,8193.9,8044.075941814542,-0.14355232092619127
2019-09-29,8225.0,8182.836968359939,-0.13501545832949166
2019-09-30,8056.74,8212.933239431599,-0.14670833517812948
2019-10-01,8307.74,8045.095591530678,-0.14453002665249365
2019-10-02,8322.92,8295.070342621368,-0.15250425962574793
2019-10-03,8382.03,8311.118683781066,-0.14179297913393998
2019-10-04,8236.17,8369.898099293234,-0.14473702321235818
2019-10-05,8155.48,8224.523347274948,-0.14140860041806158
2019-10-06,8147.69,8143.417693778052,-0.1479043075569732
2019-10-07,7869.74,8135.963881482873,-0.143919546731975
2019-10-08,8212.02,7859.011821185436,-0.13632189646117612
2019-10-09,8190.0,8201.046500421557,-0.1336272875424537
2019-10-10,8587.92,8179.923041310531,-0.12303978863820993
2019-10-11,8586.9,8575.990119059139,-0.13891467248019357
2019-10-12,8269.73,8573.92946989737,-0.15105020557628143
2019-10-13,8308.01,8257.56778154693,-0.1470691117251679
2019-10-14,8283.76,8295.248058147894,-0.15361009257459063
2019-10-15,8353.54,8272.987332661556,-0.1300456234662047
2019-10-16,8162.16,8342.52580258707,-0.13185065748091257
2019-10-17,8002.51,8151.659732764605,-0.12864569226031905
2019-10-18,8076.78,7996.693864666247,-0.07267888867060039
2019-10-19,7954.15,8068.336273885245,-0.10454322285310494
2019-10-20,7960.04,7947.626056718163,-0.082019364505776
2019-10-21,8231.06,7950.567845017083,-0.11899632392446954
2019-10-22,8222.52,8224.858636797655,-0.07534100349583785
2019-10-23,8026.76,8212.080805721856,-0.1269585756938747
2019-10-24,7469.56,8017.068127706253,-0.12074451327493423
2019-10-25,7431.88,7465.823420206889,-0.05002409503520367
2019-10-26,8666.79,7424.509425845182,-0.09917509640653932
2019-10-27,9259.8,8654.613761615215,-0.14049305896168468
2019-10-28,9551.54,9245.608044250312,-0.15326417146901256
2019-10-29,9218.76,9536.257944315032,-0.1599957251392889
2019-10-30,9433.35,9204.684645388455,-0.15268164711463095
2019-10-31,9164.62,9418.589513424728,-0.15647131268608508
2019-11-01,9147.98,9150.229569358336,-0.15702157472611358
2019-11-02,9252.99,9133.379115158385,-0.15960774773900874
2019-11-03,9301.18,9238.878733607082,-0.1525049350849614
2019-11-04,9206.16,9286.938780929046,-0.1531119607507293
2019-11-05,9418.05,9193.98772861464,-0.13221876857842615
2019-11-06,9310.19,9403.470503034081,-0.1548037753666441
2019-11-07,9343.34,9296.538891905417,-0.1466254511946999
2019-11-08,9204.24,9329.760567303023,-0.14533809854909663
2019-11-09,8766.04,9189.439560358154,-0.16080023599825205
2019-11-10,8809.41,8753.745054728326,-0.14025654995499456
2019-11-11,9037.12,8796.443255765635,-0.14719197124853142
2019-11-12,8717.81,9023.915536597102,-0.14611362251357632
2019-11-13,8801.52,8705.733201844367,-0.13853018310370135
2019-11-14,8762.42,8787.564371526874,-0.15855929967921592
2019-11-15,8632.32,8750.39598692737,-0.13722251470062635
2019-11-16,8457.69,8620.60268886746,-0.1357376827149501
2019-11-17,8482.7,8446.622115145228,-0.13086179387956134
2019-11-18,8503.93,8471.386169494746,-0.13337534635498569
2019-11-19,8175.99,8492.725559968228,-0.13175602376515105
2019-11-20,8120.8,8166.205381639388,-0.11967502847498104
2019-11-21,8081.81,8109.166599521436,-0.14325436506950054
2019-11-22,7617.07,8071.532657489084,-0.12716634653519746
2019-11-23,7286.35,7609.279028545601,-0.10228304918293332
2019-11-24,7324.03,7279.886637183543,-0.08870508301766244
2019-11-25,6907.4,7314.2828736676165,-0.13308419452655482
2019-11-26,7130.25,6903.5210933678145,-0.05615581307272107
2019-11-27,7163.63,7124.4321285477145,-0.08159421411991928
2019-11-28,7523.83,7157.682091005103,-0.08302926023394928
2019-11-29,7431.0,7516.4302608574935,-0.09835069562319199
2019-11-30,7757.47,7423.97994180498,-0.09446989900444466
2019-12-01,7557.72,7747.0906094280945,-0.13379865564295818
2019-12-02,7402.69,7550.204493059875,-0.09944145774288153
2019-12-03,7309.59,7395.802445402288,-0.0930412403830451
2019-12-04,7296.77,7303.087816892756,-0.0889541425339108
2019-12-05,7192.85,7290.32518562026,-0.08832420892724889
2019-12-06,7395.97,7187.33208017903,-0.07671395651196322
2019-12-07,7547.19,7389.137851010208,-0.09237664552171772
2019-12-08,7504.83,7539.758898368941,-0.09846183322612101
2019-12-09,7522.39,7497.785230456949,-0.09386980841739505
2019-12-10,7337.42,7516.185007195329,-0.08248698624601684
2019-12-11,7220.76,7330.860054125682,-0.08940398497452982
2019-12-12,7202.31,7214.672851520894,-0.08430066196779788
2019-12-13,7189.16,7196.304490152411,-0.08338310691416455
2019-12-14,7251.87,7181.384349195512,-0.10815798792192229
2019-12-15,7067.74,7246.004002491981,-0.08088944655680623
2019-12-16,7111.14,7062.301609610241,-0.07694666738955808
2019-12-17,6879.54,7103.515126650429,-0.1072243458794415
2019-12-18,6612.12,6873.574801804078,-0.08670925957145845
2019-12-19,7284.29,6608.573110166299,-0.05364224838177836
2019-12-20,7150.86,7277.967732617045,-0.086793186198724
2019-12-21,7190.17,7145.145019775932,-0.07992018056663679
2019-12-22,7143.2,7184.242880097734,-0.08243365459044759
2019-12-23,7514.41,7137.471172264265,-0.08019973871282814
2019-12-24,7322.08,7507.180866734531,-0.09620360434776104
2019-12-25,7250.69,7315.4784887835785,-0.09015896051970733
2019-12-26,7192.72,7242.650183563825,-0.11088346676212868
2019-12-27,7194.4,7184.995397443826,-0.1073947346229859
2019-12-28,7243.93,7189.531194766755,-0.06767493096359015
2019-12-29,7301.07,7237.825410463552,-0.08427179081587835
2019-12-30,7385.36,7295.09061033511,-0.08189744331844268
2019-12-31,7219.6,7378.697253873478,-0.09021559039128217
2020-01-01,7168.31,7213.614131468857,-0.08291135978646672
2020-01-02,7175.68,7162.505809623972,-0.08097013628077748
2020-01-03,6944.33,7169.886836643218,-0.08073330132868684
2020-01-04,7326.35,6939.48662172329,-0.06974579659534758
2020-01-05,7347.89,7319.947682208153,-0.08738755030604671
2020-01-06,7351.57,7341.407801273305,-0.08821850526743133
2020-01-07,7759.24,7345.081606906019,-0.08825860454270923
2020-01-08,8165.47,7751.125694885894,-0.10457602953518867
2020-01-09,8042.65,8154.639824214902,-0.13263383228520365
2020-01-10,7817.92,8032.615279169374,-0.12476883652310745
2020-01-11,8184.66,7808.067721056567,-0.12602174163246482
2020-01-12,8021.49,8173.582728808314,-0.13534186138075524
2020-01-13,8173.97,8009.559220440407,-0.1487352045516773
2020-01-14,8105.24,8163.122965215106,-0.13270216045439703
2020-01-15,8842.42,8101.0481846549355,-0.05171735007309151
2020-01-16,8813.89,8831.669545065053,-0.12157819844507388
2020-01-17,8722.03,8801.026270772469,-0.14594837498006796
2020-01-18,8900.34,8708.816148111951,-0.15149972985703153
2020-01-19,8910.85,8890.74391784166,-0.10781702899371724
2020-01-20,8703.36,8898.775423964651,-0.13550420033273267
2020-01-21,8626.47,8692.56964293733,-0.12397921104804717
2020-01-22,8722.26,8615.18784144937,-0.13078534499777897
2020-01-23,8658.94,8710.69871140625,-0.13254923143485575
2020-01-24,8388.11,8646.269457874996,-0.14632902093101963
2020-01-25,8428.17,8381.647312774701,-0.07704580919061987
2020-01-26,8327.36,8417.671534691024,-0.1245639956120479
2020-01-27,8588.42,8315.810223676122,-0.13869673370525804
2020-01-28,8895.78,8577.097996176706,-0.13182871614678748
2020-01-29,9385.69,8889.597274791904,-0.0695017773382053
2020-01-30,9279.81,9376.654358105723,-0.09627040627036938
2020-01-31,9502.37,9267.955378389619,-0.1277463828503007
2020-02-01,9333.77,9488.204041180787,-0.1490781649126924
2020-02-02,9378.09,9321.441515059207,-0.1320847304014746
2020-02-03,9314.56,9361.77252711687,-0.17399569510562282
2020-02-04,9162.14,9299.983908963395,-0.1564871667218241
2020-02-05,9162.14,9150.217830238827,-0.13012429149927826
2020-02-06,9614.9,9149.23547060121,-0.14084623678299216
2020-02-07,9755.66,9599.914299414559,-0.15585914138931253
2020-02-08,9807.54,9741.788709496064,-0.14218710475698823
2020-02-09,9907.12,9793.739198587296,-0.14071623886014697
2020-02-10,10162.41,9894.031735434828,-0.1321096803629382
2020-02-11,9854.79,10146.262876600056,-0.15889069029830194
2020-02-12,10275.38,9839.50442259419,-0.15510809876021342
2020-02-13,10354.3,10262.837522286469,-0.12206339535404423
2020-02-14,10242.43,10338.242982312719,-0.15507583986634227
2020-02-15,10368.53,10226.947532013033,-0.15116010543364314
2020-02-16,9904.17,10352.06943002009,-0.15875509816637806
2020-02-17,9937.67,9890.483142160725,-0.13819288076916122
2020-02-18,9703.93,9923.18952324625,-0.14571299664559023
2020-02-19,10180.65,9689.479829637716,-0.148910496698601
2020-02-20,9604.72,10171.383831303681,-0.09101745660953225
2020-02-21,9606.86,9594.982159542249,-0.10138598998982043
2020-02-22,9696.58,9597.629844415591,-0.09607879769674647
2020-02-23,9669.63,9681.878511074105,-0.1516151975840484
2020-02-24,9989.39,9661.114951694588,-0.08805971175123822
2020-02-25,9663.75,9974.315272777387,-0.1509073849615706
2020-02-26,9309.15,9650.699701269214,-0.1350438363035714
2020-02-27,8785.52,9296.09983109278,-0.1401864714524839
2020-02-28,8804.72,8773.90490394308,-0.13220726897122964
2020-02-29,8712.35,8792.171845375164,-0.142516225670273
2020-03-01,8534.17,8700.604524012806,-0.13481409708281195
2020-03-02,8912.82,8522.891926358352,-0.1321519684005358
2020-03-03,8912.82,8900.227004754901,-0.14129080633400867
2020-03-04,8754.34,8901.147044257063,-0.1309681530978649
2020-03-05,8758.9,8743.268033163527,-0.12647403272517072
2020-03-06,9067.39,8748.765343706382,-0.11570695285501387
2020-03-07,9155.89,9054.62750723189,-0.14075155880699905
2020-03-08,8898.63,9142.394629377393,-0.14739550849350594
2020-03-09,8039.38,8885.865635970118,-0.1434419009429666
2020-03-10,7931.94,8030.966225262336,-0.10465701008864398
2020-03-11,7885.46,7922.051488775662,-0.12466699476216273
2020-03-12,7936.65,7876.146132548306,-0.1181144467373371
2020-03-13,4830.21,7928.120032672896,-0.10747566450711327
2020-03-14,5609.03,4835.159520807614,0.10247009566072976
2020-03-15,5166.26,5606.90850148023,-0.03782291269202295
2020-03-16,5348.44,5169.766314044851,0.06786948478882254
2020-03-17,5026.35,5351.135104408697,0.050390476637996534
2020-03-18,5357.61,5030.462092283888,0.08181070327150416
2020-03-19,5410.23,5360.264533211564,0.04954696612042944
2020-03-20,6195.2,5412.648630502625,0.04470476306229296
2020-03-21,6226.44,6192.136478341417,-0.04944992346627116
2020-03-22,6189.85,6223.163551724695,-0.052621534541480754
2020-03-23,5822.62,6185.3268460893305,-0.07307372409137317
2020-03-24,6502.16,5820.874004922166,-0.029986416387019384
2020-03-25,6768.49,6496.892795966629,-0.0810069889601447
2020-03-26,6698.46,6762.746248120552,-0.08486016643960027
2020-03-27,6763.75,6694.744914160409,-0.055461790315845076
2020-03-28,6369.09,6757.170228569066,-0.09727993244773625
2020-03-29,6260.95,6364.313439469092,-0.07499596537194124
2020-03-30,5885.41,6258.197111726319,-0.043969178378370416
2020-03-31,6405.29,5882.70676972101,-0.04593104437907137
2020-04-01,6428.28,6401.195521469976,-0.06392339035429137
2020-04-02,6652.87,6423.806157845157,-0.06959625521667871
2020-04-03,6809.11,6647.714451961661,-0.07749359356696532
2020-04-04,6741.67,6803.413369041702,-0.08366190233815649
2020-04-05,6871.69,6736.062048534475,-0.08318341695047103
2020-04-06,6777.44,6865.435337599476,-0.09102072998816241
2020-04-07,7343.2,6773.877013058985,-0.05257127973121075
2020-04-08,7205.55,7335.70685055498,-0.10204201771734678
2020-04-09,7365.03,7197.81152231509,-0.10739607226249658
2020-04-10,7293.69,7357.332471054088,-0.10451456336106536
2020-04-11,6873.24,7287.775807392888,-0.08108642685816843
2020-04-12,6891.6,6865.939175340502,-0.10622100580655085
2020-04-13,6915.37,6885.817055194302,-0.08391294918013534
2020-04-14,6857.66,6907.804928505639,-0.10939503590352058
2020-04-15,6871.95,6852.41574377231,-0.07647296931737838
2020-04-16,6623.8,6866.142848510889,-0.08450514757981017
2020-04-17,7112.27,6619.679304127224,-0.06221045129345988
2020-04-18,7034.89,7106.159443141851,-0.08591570424280462
2020-04-19,7259.36,7028.701800737564,-0.087964406869712
2020-04-20,7130.04,7252.130611893388,-0.09958712760645047
2020-04-21,6840.24,7122.788337402436,-0.10170577721252705
2020-04-22,6852.52,6833.85869797129,-0.09329061595367702
2020-04-23,7130.99,6846.341284886904,-0.09016704968532141
2020-04-24,7477.6,7123.555209085556,-0.1042602908494264
2020-04-25,7507.08,7470.850627913398,-0.09026120796247869
2020-04-26,7549.52,7501.338899009164,-0.07647582003702569
2020-04-27,7699.27,7542.652953302306,-0.0909600437868183
2020-04-28,7790.66,7689.218184821997,-0.1305554315929092
2020-04-29,7765.33,7780.630998731458,-0.12873108656444812
2020-04-30,8777.63,7757.444338562163,-0.10154959850820726
2020-05-01,8628.77,8766.498510556157,-0.12681657171516605
2020-05-02,8824.66,8616.357161836642,-0.14385408538364303
2020-05-03,8973.82,8812.38763884396,-0.13906894040155146
2020-05-04,8903.95,8961.755507458452,-0.13444099103333057
2020-05-05,8885.93,8891.477180381644,-0.14008186948889964
2020-05-06,9030.96,8872.869419604038,-0.1469804555737268
2020-05-07,9170.79,9017.557842597815,-0.14840235591990728
2020-05-08,10002.48,9158.450611841687,-0.13455098370275898
2020-05-09,9821.8,9985.913883045398,-0.16562009576227063
2020-05-10,9527.39,9804.770024942953,-0.17338955239412954
2020-05-11,8754.46,9513.763572245105,-0.14302372165823374
2020-05-12,8617.25,8743.378501519921,-0.126581176681122
2020-05-13,8814.53,8605.75108782696,-0.13344062401624152
2020-05-14,9305.93,8800.873234615063,-0.1549346974250232
2020-05-15,9790.31,9295.519691283605,-0.1118674728522014
2020-05-16,9303.59,9774.067563734037,-0.1659031865789967
2020-05-17,9385.7,9286.746659201146,-0.1810413055482251
2020-05-18,9669.4,9370.99780997444,-0.15664457659588962
2020-05-19,9719.37,9653.057729961023,-0.16901017683596184
2020-05-20,9785.74,9702.452172338617,-0.1740630067729066
2020-05-21,9510.67,9772.180390994161,-0.1385649833925576
2020-05-22,9057.57,9495.933141328807,-0.15495079391034228
2020-05-23,9167.26,9044.500364191115,-0.1442951675657424
2020-05-24,9178.32,9155.075254934452,-0.1329158883412029
2020-05-25,8730.73,9165.446596877036,-0.1402588177679933
2020-05-26,8899.66,8716.350558495154,-0.16469918901220276
2020-05-27,8842.85,8887.384203824093,-0.13793556355981115
2020-05-28,9197.54,8830.740701632516,-0.1369388643648187
2020-05-29,9569.21,9182.648389687683,-0.16190862243945037
2020-05-30,9425.98,9560.446448824017,-0.09158071748850506
2020-05-31,9698.1,9412.208827107634,-0.14609804914041766
2020-06-01,9450.84,9681.623568578107,-0.16989339583932647
2020-06-02,10204.23,9438.476765729129,-0.13081624777132556
2020-06-03,9525.57,10186.218313193598,-0.17651196421877483
2020-06-04,9658.04,9511.7183325906,-0.14541562771990488
2020-06-05,9794.56,9640.590379888825,-0.1806745479535811
2020-06-06,9623.75,9778.927151631866,-0.15960745932572404
2020-06-07,9670.43,9609.998611525636,-0.1428901257240049
2020-06-08,9753.85,9654.371479308527,-0.16605797975346442
2020-06-09,9782.59,9738.228384088798,-0.1601584595949574
2020-06-10,9775.15,9766.542335410186,-0.16404310708937309
2020-06-11,9892.13,9760.169470250423,-0.15325114959439823
2020-06-12,9286.42,9875.925650099378,-0.16381052311909883
2020-06-13,9459.97,9271.76052169227,-0.15785930754511157
2020-06-14,9473.5,9451.636121298721,-0.08809624873311524
2020-06-15,9330.07,9458.106874310357,-0.16248615284364867
2020-06-16,9426.7,9315.881154156608,-0.15207652079128442
2020-06-17,9526.0,9411.644123495857,-0.15971523973547666
2020-06-18,9454.81,9511.184589585268,-0.1555260383658668
2020-06-19,9380.03,9441.333193236149,-0.14253916010845927
2020-06-20,9300.15,9366.184768780347,-0.14760327226728714
2020-06-21,9357.43,9285.920739787944,-0.15300033023183535
2020-06-22,9284.78,9342.543344877493,-0.15908914223785123
