Date,USD (PM),predicted_value,PCT
2018-06-03,1294.6,1294.4255064580004,-0.013478568051867895
2018-06-04,1295.45,1294.4260423467756,-0.013437173893427032
2018-06-05,1292.05,1295.2682340668207,-0.014031103722980377
2018-06-06,1300.1,1291.9006434678217,-0.01155965575467026
2018-06-07,1297.25,1299.8748254694187,-0.017319785445825013
2018-06-08,1298.25,1297.0517329555853,-0.01528364188974416
2018-06-09,1298.25,1298.042760797089,-0.015962965754752072
2018-06-10,1298.25,1298.0431805495223,-0.015930633581954467
2018-06-11,1299.6,1298.0434875907686,-0.015906983187478244
2018-06-12,1298.65,1299.3813284730124,-0.016826063941787008
2018-06-13,1296.15,1298.4406213536197,-0.016122792621599415
2018-06-14,1302.75,1295.9643298432622,-0.014324743026489391
2018-06-15,1285.25,1302.5031985253179,-0.018944653592946878
2018-06-16,1285.25,1285.16766365407,-0.00640625138532495
2018-06-17,1285.25,1285.1679164720429,-0.006386580661905338
2018-06-18,1281.55,1285.1681009207527,-0.006372229468760979
2018-06-19,1276.15,1281.504468950132,-0.003552811038822669
2018-06-20,1274.2,1276.1579027221514,0.0006192627944486942
2018-06-21,1266.15,1274.2273860748242,0.0021492760025198327
2018-06-22,1269.15,1266.257607055297,0.008498760438886924
2018-06-23,1269.15,1269.2275525254188,0.006110587827971158
2018-06-24,1269.15,1269.2274716578165,0.006104216035648396
2018-06-25,1268.7,1269.2272383081145,0.006085829737570371
2018-06-26,1260.3,1268.781725684954,0.00644168715644997
2018-06-27,1254.6,1260.4652263785972,0.01311008320219421
2018-06-28,1251.55,1254.8214568779795,0.01765159237841246
2018-06-29,1250.45,1251.8006410694156,0.02002645275184199
2018-06-30,1250.45,1250.7109716611528,0.020870219613161673
2018-07-01,1250.45,1250.7106050119155,0.02084089822987395
2018-07-02,1247.8,1250.7102549841127,0.02081290608282096
2018-07-03,1251.75,1248.085451664625,0.022876395626305748
2018-07-04,1255.65,1251.9969157263818,0.019725642211444606
2018-07-05,1255.5,1255.8585959655943,0.016612588348203186
2018-07-06,1255.35,1255.7097341653587,0.01670523021574418
2018-07-07,1255.35,1255.560928860725,0.0168023946090781
2018-07-08,1255.35,1255.5606039176644,0.016776509950568144
2018-07-09,1262.05,1255.5602798519426,0.016750695180044368
2018-07-10,1254.0,1262.1941389813448,0.011421019875987084
2018-07-11,1251.4,1254.2234427112637,0.017818398027409487
2018-07-12,1245.9,1251.6484695185036,0.019855323517939744
2018-07-13,1241.7,1246.20137719368,0.02418951711051086
2018-07-14,1241.7,1242.0406858589158,0.027437050730110043
2018-07-15,1241.7,1242.040032930812,0.027384467328014663
2018-07-16,1241.1,1242.0393581907854,0.027330127308152784
2018-07-17,1232.8,1241.4443127105649,0.027742543756745123
2018-07-18,1224.5,1233.2200132766764,0.034069863455256325
2018-07-19,1217.55,1224.9916790503373,0.04015345449876071
2018-07-20,1228.75,1218.0976044925637,0.0449759346691124
2018-07-21,1228.75,1229.2051932573218,0.037045229487019556
2018-07-22,1228.75,1229.2040165487256,0.03694946479963998
2018-07-23,1224.95,1229.203124738018,0.03687688610522928
2018-07-24,1228.35,1225.4348181308326,0.03957860572533871
2018-07-25,1231.5,1228.8047813581327,0.03702376017688585
2018-07-26,1228.25,1231.9263226449639,0.03461816037059481
2018-07-27,1223.95,1228.7038526335546,0.03695116088374201
2018-07-28,1223.95,1224.4395022329668,0.03999364622466135
2018-07-29,1223.95,1224.4384713321442,0.03990941886058844
2018-07-30,1223.8,1224.4371599297333,0.03980227376389985
2018-07-31,1220.95,1224.2873729928206,0.039824562250417576
2018-08-01,1219.0,1221.4597457000227,0.04174992424117915
2018-08-02,1215.45,1219.524122650864,0.04299611573945866
2018-08-03,1216.3,1216.0007004748609,0.04530836108937697
2018-08-04,1216.3,1216.8426222579142,0.04461253456501009
2018-08-05,1216.3,1216.8408936889032,0.04447041756994366
2018-08-06,1209.65,1216.8395884430001,0.04436310474391057
2018-08-07,1212.35,1210.2382829396997,0.04863249201832253
2018-08-08,1209.55,1212.9169742046417,0.04676654469763994
2018-08-09,1214.35,1210.1356954181165,0.048422588410278966
2018-08-10,1214.4,1214.8991274530713,0.04521986684822153
2018-08-11,1214.4,1214.9472859296843,0.04506636443381271
2018-08-12,1214.4,1214.9457025697484,0.044935982357402864
2018-08-13,1200.35,1214.9442712383488,0.04481811909986462
2018-08-14,1197.0,1200.993433835908,0.053603851868882134
2018-08-15,1182.0,1197.6620219616027,0.05530676370949911
2018-08-16,1180.4,1182.7424999414689,0.06281725393137479
2018-08-17,1178.4,1181.1458995779428,0.06319040816187198
2018-08-18,1178.4,1179.1502935511705,0.06367053217671788
2018-08-19,1178.4,1179.1467170751819,0.06336702946213318
2018-08-20,1184.35,1179.142981826755,0.06305005318693867
2018-08-21,1190.95,1185.0644696075938,0.06032588403713898
2018-08-22,1196.65,1191.6292702021512,0.05703599665403261
2018-08-23,1192.35,1197.2952633520063,0.05392247958936766
2018-08-24,1197.7,1193.0175268063024,0.05598413270453105
2018-08-25,1197.7,1198.3346895141005,0.0529923615346498
2018-08-26,1197.7,1198.3325123196364,0.05281058024850647
2018-08-27,1197.7,1198.3301461620963,0.05261302179980402
2018-08-28,1212.25,1198.327961555033,0.05243062161083121
2018-08-29,1204.2,1212.782704559302,0.04394345715008614
2018-08-30,1197.3,1204.7880788476618,0.04883564587790989
2018-08-31,1202.45,1197.9309649808806,0.05269898779592939
2018-09-01,1202.45,1203.0469895176352,0.0496477622882586
2018-09-02,1202.45,1203.045104497348,0.04949099732611314
2018-09-03,1200.05,1203.0432394297866,0.049335891703317036
2018-09-04,1190.85,1200.65677125737,0.050562164690650856
2018-09-05,1196.7,1191.5100161783266,0.05542395585730479
2018-09-06,1205.15,1197.3249057324597,0.05221908017545231
2018-09-07,1198.9,1205.7206053353275,0.0473472460131436
2018-09-08,1198.9,1199.5096876501384,0.050853920271775134
2018-09-09,1198.9,1199.5077762356043,0.05069448958246774
2018-09-10,1196.6,1199.5056194400465,0.05051459171294012
2018-09-11,1189.85,1197.2175082452695,0.05160523527240672
2018-09-12,1195.6,1190.5042241963195,0.054983753945417206
2018-09-13,1209.8,1196.2204280566134,0.05189261095797016
2018-09-14,1201.95,1210.3296701671813,0.04378163061509287
2018-09-15,1201.95,1202.5323542436338,0.048450787772681456
2018-09-16,1201.95,1202.5304613145718,0.04829329960245611
2018-09-17,1201.9,1202.5287434915774,0.048150379930726746
2018-09-18,1200.2,1202.4773427665864,0.048035840468117
2018-09-19,1203.3,1200.786470698826,0.04886441416646441
2018-09-20,1208.35,1203.8649533648456,0.04695033365292763
2018-09-21,1198.7,1208.8797687870076,0.043842329375404235
2018-09-22,1198.7,1199.293152343502,0.04948296850771418
2018-09-23,1198.7,1199.2910975376117,0.04931154897902988
2018-09-24,1202.75,1199.2891677600546,0.0491505597776407
2018-09-25,1201.9,1203.3121279889194,0.04673689369523412
2018-09-26,1194.25,1202.4658168649307,0.047076867038076294
2018-09-27,1185.4,1194.861684640305,0.05121914509566083
2018-09-28,1187.25,1186.0585205190266,0.055552599884133975
2018-09-29,1187.25,1187.896794192188,0.05447834846814519
2018-09-30,1187.25,1187.8943032951827,0.05426854455107861
2018-10-01,1189.35,1187.8918474139996,0.05406168995574522
2018-10-02,1204.7,1189.978702790584,0.052861040953811486
2018-10-03,1201.2,1205.2387188415778,0.04471809094195628
2018-10-04,1203.45,1201.7598739900523,0.04660955628140281
2018-10-05,1203.8,1203.9942084896988,0.045220697968241595
2018-10-06,1203.8,1204.3401172590575,0.04486769056799504
2018-10-07,1203.8,1204.3388533154687,0.044762694423385437
2018-10-08,1186.95,1204.3371453970294,0.04462081716476678
2018-10-09,1185.55,1187.589500004007,0.05387758574556674
2018-10-10,1188.6,1186.1942116346952,0.054338630567689165
2018-10-11,1205.55,1189.2263368629237,0.05269534434829512
2018-10-12,1219.75,1206.0764312691215,0.043667311112897095
2018-10-13,1219.75,1220.1749507897437,0.034839171120611724
2018-10-14,1219.75,1220.1741336136265,0.03477217574310384
2018-10-15,1229.95,1220.1732044164573,0.034695996430197835
2018-10-16,1230.7,1230.2923588935123,0.02783518789481322
2018-10-17,1229.05,1231.0356442964453,0.02727263317179269
2018-10-18,1223.0,1229.3986943397128,0.028371045906423056
2018-10-19,1227.85,1223.3969392505737,0.03245619383268383
2018-10-20,1227.85,1228.2077088105086,0.029132940547193176
2018-10-21,1227.85,1228.207163214712,0.029088505494323035
2018-10-22,1222.3,1228.2063608209662,0.02902315600165343
2018-10-23,1235.95,1222.7002532335302,0.03274590800378738
2018-10-24,1230.55,1236.2398817152807,0.02345416200337161
2018-10-25,1230.8,1230.8847799304845,0.02720571536991599
2018-10-26,1233.85,1231.1321055015217,0.02698289742620327
2018-10-27,1233.85,1234.1562297164098,0.0248190393005565
2018-10-28,1233.85,1234.1559088617687,0.0247930349530968
2018-10-29,1230.8,1234.1554486125253,0.02475573307334152
2018-10-30,1225.4,1231.1303598624154,0.026841067794559206
2018-10-31,1214.95,1225.7739147150303,0.030513686553794352
2018-11-01,1231.15,1215.4053716846306,0.03748069341376709
2018-11-02,1232.1,1231.478588940537,0.02668959432538475
2018-11-03,1232.1,1232.4202035338155,0.025988437124878604
2018-11-04,1232.1,1232.419542288705,0.025934768988327174
2018-11-05,1232.25,1232.4190197509727,0.025892358653742134
2018-11-06,1231.6,1232.567376535158,0.025755855967378265
2018-11-07,1229.95,1231.9222715612636,0.026166901694034836
2018-11-08,1224.15,1230.285418733303,0.027270924289845812
2018-11-09,1211.4,1224.5323082399877,0.031230506064424388
2018-11-10,1211.4,1211.8818885775195,0.03977947643382738
2018-11-11,1211.4,1211.8806336752034,0.039675885356059724
2018-11-12,1205.55,1211.8794715457996,0.03957995260025341
2018-11-13,1202.1,1206.0708269241704,0.04320243243088038
2018-11-14,1203.25,1202.64308962118,0.04517840622078991
2018-11-15,1211.85,1203.7840167673123,0.044381198197575175
2018-11-16,1222.4,1212.3227922417411,0.03901408934614164
2018-11-17,1222.4,1222.791998463201,0.0320679371074063
2018-11-18,1222.4,1222.7914805224482,0.032025566299745706
2018-11-19,1221.6,1222.7907075142532,0.0319623293728001
2018-11-20,1223.0,1221.9964096696506,0.032450038445535845
2018-11-21,1226.1,1223.3846654979423,0.03145261634850785
2018-11-22,1227.05,1226.4589417422364,0.02927507888724726
2018-11-23,1223.65,1227.4007324270897,0.028583385117943387
2018-11-24,1223.65,1224.0277733105008,0.030872660523903306
2018-11-25,1223.65,1224.0271233931458,0.03081954751323224
2018-11-26,1223.4,1224.0265944156786,0.03077631803853084
2018-11-27,1221.2,1223.7776918336388,0.030872309435888857
2018-11-28,1213.25,1221.5946669411903,0.03231796111941372
2018-11-29,1226.25,1213.7052674174963,0.037524617143730954
2018-11-30,1217.55,1226.604680515016,0.028923997147080185
2018-12-01,1217.55,1217.9740284106254,0.03482636529303903
2018-12-02,1217.55,1217.9731616044805,0.03475517264018589
2018-12-03,1230.3,1217.9723102205567,0.03468524664750607
2018-12-04,1240.3,1230.6203908949194,0.026041688605986803
2018-12-05,1235.9,1240.5354847852152,0.018986115070164383
2018-12-06,1242.55,1236.1731086130465,0.022097953964427614
2018-12-07,1243.3,1242.7654985572676,0.01734325035352019
2018-12-08,1243.3,1243.5086018367456,0.016778077434700316
2018-12-09,1243.3,1243.5084584760891,0.016766546777862382
2018-12-10,1245.35,1243.5080999363465,0.016737709028116363
2018-12-11,1245.3,1245.54003133734,0.015259271477101837
2018-12-12,1245.75,1245.4902308874396,0.015275908410793484
2018-12-13,1242.75,1245.9357765070984,0.014912824170046418
2018-12-14,1235.35,1242.9622059612855,0.017075514889194347
2018-12-15,1235.35,1235.6261148237502,0.022351141275774207
2018-12-16,1235.35,1235.625761027979,0.022322501961315837
2018-12-17,1241.65,1235.6253848854446,0.022292053705001574
2018-12-18,1246.3,1241.8707171615038,0.017776117384421645
2018-12-19,1255.0,1246.4798495321536,0.014430677377328036
2018-12-20,1259.75,1255.102419557824,0.008160920942157599
2018-12-21,1258.15,1259.8097134895597,0.004740106335362289
2018-12-22,1258.15,1258.2239780320135,0.005879905576714118
2018-12-23,1258.15,1258.224089100997,0.005888733537085691
2018-12-24,1258.15,1258.2239295136003,0.0058760492469264874
2018-12-25,1258.15,1258.2237589817119,0.005862495069090515
2018-12-26,1258.15,1258.2238030611034,0.005865998577535487
2018-12-27,1268.0,1258.2237008086909,0.00585787137390403
2018-12-28,1279.0,1267.9852719638698,-0.0011615170449713276
2018-12-29,1279.0,1278.8871258334889,-0.008825188937538643
2018-12-30,1279.0,1278.8872924257373,-0.008812163742195914
2018-12-31,1279.0,1278.8875113450608,-0.008795047297824111
2019-01-01,1279.0,1278.8874547916123,-0.008799468990437901
2019-01-02,1282.9,1282.9,0.3049257232212737
2019-01-03,1290.45,1279.1109645142465,-0.295349246687476
2019-01-04,1279.9,1286.2922369635269,-0.3221948185883351
2019-01-05,1279.9,1282.4618875804924,0.20016310496853965
2019-01-06,1279.9,1281.8264164392522,0.15051304314806466
2019-01-07,1292.2,1281.4545492275583,0.12145864735981363
2019-01-08,1286.45,1281.4744435257824,-0.8300229433692681
2019-01-09,1288.6,1283.5035154358618,-0.22903995990036496
2019-01-10,1291.9,1284.451983823864,-0.3219009914741423
2019-01-11,1288.95,1286.5237015645123,-0.4161543800207289
2019-01-12,1288.95,1286.1697752682358,-0.21569686425107973
2019-01-13,1288.95,1286.4895519012857,-0.19088778453115507
2019-01-14,1292.75,1286.7406372782625,-0.17140794613736252
2019-01-15,1294.4,1288.9197144897041,-0.2962897319896252
2019-01-16,1292.3,1290.6604062512313,-0.2889055739160083
2019-01-17,1290.7,1289.8004267664408,-0.19342050867129953
2019-01-18,1284.2,1288.9982591257117,-0.13184635269918352
2019-01-19,1284.2,1285.2054700040492,0.07829543716314669
2019-01-20,1284.2,1285.1385739847765,0.07308627821028187
2019-01-21,1279.55,1285.080160076581,0.06853761692734606
2019-01-22,1282.1,1282.118737187616,0.20075317006885857
2019-01-23,1279.8,1283.5730940523495,0.11489696999840512
2019-01-24,1283.7,1281.938026640429,0.16705943432012513
2019-01-25,1293.9,1284.384052364629,0.05328755664321856
2019-01-26,1293.9,1290.3796431443047,-0.2720733330006456
2019-01-27,1293.9,1290.7873446906815,-0.2405638232721692
2019-01-28,1302.15,1291.106277254612,-0.21591488873854972
2019-01-29,1307.55,1297.8301553363822,-0.3317470847151184
2019-01-30,1310.7,1304.1920683165524,-0.25681095816202304
2019-01-31,1323.25,1308.3212062515204,-0.1814903294788789
2019-02-01,1318.7,1321.7741307709684,-0.11153366552288377
2019-02-02,1318.7,1317.097600727441,-0.12151355672700907
2019-02-03,1318.7,1317.2885925136948,-0.10703021811672701
2019-02-04,1312.15,1317.4298502651343,-0.09631832371773368
2019-02-05,1314.2,1310.8734691837399,-0.09728543354496205
2019-02-06,1312.4,1312.986143485113,-0.09236467165477734
2019-02-07,1310.0,1311.2769034639873,-0.08557577994611254
2019-02-08,1314.85,1308.978717390947,-0.07796050450786716
2019-02-09,1314.85,1313.7723783351923,-0.08195776436913459
2019-02-10,1314.85,1313.8325921744115,-0.07737824281008533
2019-02-11,1306.4,1313.8856757474111,-0.07334100867694165
2019-02-12,1310.0,1305.6345464406766,-0.05859258721092562
2019-02-13,1312.8,1309.1207429424696,-0.06711885935346314
2019-02-14,1311.45,1311.873082235379,-0.07060616732335973
2019-02-15,1316.55,1310.5907412433626,-0.06551974963875658
2019-02-16,1316.55,1315.6031452923946,-0.071919388371526
2019-02-17,1316.55,1315.6452231083672,-0.06872332168415662
2019-02-18,1325.5,1315.6833623313687,-0.0658264151480199
2019-02-19,1334.15,1324.5761828273514,-0.06969575048272869
2019-02-20,1343.75,1333.31723524781,-0.062419124700377554
2019-02-21,1331.25,1343.0505539693725,-0.05205179762809611
2019-02-22,1329.05,1330.2782385469277,-0.07299616548899936
2019-02-23,1329.05,1328.1125679804506,-0.07053399191522558
2019-02-24,1329.05,1328.1537058631473,-0.06743870711054532
2019-02-25,1331.05,1328.1908803474676,-0.06464163519298743
2019-02-26,1325.05,1330.2233753167661,-0.06210320297763654
2019-02-27,1322.85,1324.256150602333,-0.059910901299341
2019-02-28,1319.15,1322.1038120757632,-0.05640759906540159
2019-03-01,1311.95,1318.4796825783942,-0.05081434420694287
2019-03-02,1311.95,1311.4573854416026,-0.037548272296769165
2019-03-03,1311.95,1311.4653673140187,-0.03693987468892078
2019-03-04,1285.4,1311.4730982683711,-0.03635060266236623
2019-03-05,1283.8,1286.0112151611795,0.04755058045584379
2019-03-06,1285.85,1284.4515977065053,0.05075539075442432
2019-03-07,1285.3,1286.415880988069,0.044008320415990315
2019-03-08,1296.75,1285.8725744605138,0.044547923481973555
2019-03-09,1296.75,1296.8435194064548,0.007211830071701455
2019-03-10,1296.75,1296.8416973404387,0.0070713198718884585
2019-03-11,1292.75,1296.839931863779,0.006935173609325564
2019-03-12,1297.05,1293.0356159970427,0.022093676042751406
2019-03-13,1306.95,1297.122489490874,0.005588796952621491
2019-03-14,1295.55,1306.5009288486656,-0.03436023959099162
2019-03-15,1303.5,1295.7326033186844,0.014094656222022637
2019-03-16,1303.5,1303.2303581645135,-0.020685986611928026
2019-03-17,1303.5,1303.2332221898525,-0.020466268519176035
2019-03-18,1305.6,1303.2360099947994,-0.020252397790612938
2019-03-19,1307.7,1305.2172249184264,-0.02931794436071746
2019-03-20,1303.7,1307.2014976468479,-0.038120543943730364
2019-03-21,1309.6,1303.4356796681388,-0.020274628508184362
2019-03-22,1311.3,1308.9958866784002,-0.046129606108712425
2019-03-23,1311.3,1310.609384175612,-0.05266650075406335
2019-03-24,1311.3,1310.618830832651,-0.05194609680081033
2019-03-25,1319.55,1310.6279879250096,-0.05124777510793369
2019-03-26,1316.3,1318.4614119231787,-0.08249691764777572
2019-03-27,1309.7,1315.3798373896855,-0.06990523515266214
2019-03-28,1295.15,1309.1349257091488,-0.04314532265795763
2019-03-29,1295.4,1295.4748828141464,0.02508457044715663
2019-03-30,1295.4,1295.7053970613765,0.023575502653730505
2019-03-31,1295.4,1295.701360494819,0.02326389492194973
2019-04-01,1293.5,1295.6974086149828,0.022958824686020875
2019-04-02,1290.3,1293.907422708117,0.03149769680070431
2019-04-03,1290.45,1290.886460231917,0.04545146337418
2019-04-04,1283.15,1291.01897053315,0.04409086234646229
2019-04-05,1288.45,1284.09306998045,0.07349647199859649
2019-04-06,1288.45,1289.1219758412885,0.052153815925219116
2019-04-07,1288.45,1289.1109215632075,0.05129586427160282
2019-04-08,1300.0,1289.1002505660335,0.05046766005925661
2019-04-09,1303.0,1299.966592124072,-0.0025698366098542745
2019-04-10,1305.45,1302.7711778729542,-0.01756117628900689
2019-04-11,1298.8,1305.063468120062,-0.029609091113259604
2019-04-12,1294.3,1298.8531290617161,0.004090626864502853
2019-04-13,1294.3,1294.6466253469484,0.026780912226569226
2019-04-14,1294.3,1294.6426402805182,0.02647301866014474
2019-04-15,1285.65,1294.638763772021,0.026173512479420437
2019-04-16,1276.35,1286.5170553609978,0.06744101123927278
2019-04-17,1275.85,1277.6639416161374,0.10294524355682427
2019-04-18,1275.7,1277.143575851375,0.10138933662853633
2019-04-19,1275.7,1276.9613812404525,0.09887757626812457
2019-04-20,1275.7,1276.9258533335712,0.09609260277268906
2019-04-21,1275.7,1276.8924751499383,0.09347614250515154
2019-04-22,1275.7,1276.8610660158706,0.09101403275617889
2019-04-23,1269.5,1276.8314257841193,0.08869058431600699
2019-04-24,1271.65,1270.796402984725,0.10211917957661215
2019-04-25,1280.8,1272.8544479318111,0.09471536443290576
2019-04-26,1284.2,1281.6737918900856,0.06822235244266185
2019-04-27,1284.2,1284.904549396563,0.05486290270697125
2019-04-28,1284.2,1284.8946780226588,0.05409422384821394
2019-04-29,1279.5,1284.8850756052977,0.05334648849849693
2019-04-30,1282.3,1280.3942956175379,0.06989414752152122
2019-05-01,1283.8,1283.0576774955384,0.05908738169995115
2019-05-02,1270.95,1284.4770907927264,0.05274114291372514
2019-05-03,1278.55,1272.1777275056058,0.09659919789179737
2019-05-04,1278.55,1279.4867301894542,0.07326504160605671
2019-05-05,1278.55,1279.470725550242,0.07201326113503331
2019-05-06,1278.55,1279.4552753617977,0.07080484625534776
2019-05-07,1281.2,1279.4403847819376,0.06964020037837043
2019-05-08,1285.2,1281.9606148078858,0.059367374952057336
2019-05-09,1286.1,1285.761361111831,0.043678891365627706
2019-05-10,1287.1,1286.6100592347068,0.03965937599773633
2019-05-11,1287.1,1287.5538974286706,0.035265125372592916
2019-05-12,1287.1,1287.5495144030676,0.03492459040227829
2019-05-13,1295.6,1287.5452126209143,0.034590367563855945
2019-05-14,1298.4,1295.5881836980536,-0.0009120331851098096
2019-05-15,1299.1,1298.231689216373,-0.01296293774083649
2019-05-16,1291.7,1298.8936622176645,-0.015883133117956093
2019-05-17,1280.8,1291.911156024574,0.01634714133110926
2019-05-18,1280.8,1281.603529716053,0.06273654872368327
2019-05-19,1280.8,1281.5929728649162,0.061912309877907336
2019-05-20,1276.85,1281.5827319214122,0.06111273590039648
2019-05-21,1271.15,1277.8074577632215,0.07498592342260682
2019-05-22,1273.8,1272.3252546390975,0.09245601534810012
2019-05-23,1283.65,1274.855241478754,0.08284200649661971
2019-05-24,1282.5,1284.2595173875834,0.04748314474999491
2019-05-25,1282.5,1283.1621043844104,0.05162607285851389
2019-05-26,1282.5,1283.1550497283602,0.05107600221131808
2019-05-27,1282.5,1283.1481340671767,0.050536769370500605
2019-05-28,1278.3,1283.1413535340187,0.050008072827965905
2019-05-29,1281.65,1279.1393325471865,0.06566006001616104
2019-05-30,1280.95,1282.3217933186295,0.05241628515034507
2019-05-31,1295.55,1281.6488751814006,0.05455913044229524
2019-06-01,1295.55,1295.4682435756654,-0.00631055724090706
2019-06-02,1295.55,1295.4686939571568,-0.006275793511879332
2019-06-03,1317.1,1295.4691322582762,-0.006241962234089803
2019-06-04,1324.25,1315.7579601585533,-0.10189354198213113
2019-06-05,1335.05,1322.6119977135402,-0.12369282888124018
2019-06-06,1335.5,1333.1224942577876,-0.14437704522020606
2019-06-07,1340.65,1333.6364516165115,-0.1395393772735663
2019-06-08,1340.65,1338.7944497007857,-0.13840676531640833
2019-06-09,1340.65,1338.8699005173519,-0.13277883732877419
2019-06-10,1328.6,1338.9387595942094,-0.12764259171228168
2019-06-11,1324.3,1327.101946818407,-0.11275426626470891
2019-06-12,1332.35,1322.9629160495115,-0.10096533644102372
2019-06-13,1335.9,1330.791047336601,-0.11700774296535751
2019-06-14,1351.25,1334.307937756061,-0.11917525592777554
2019-06-15,1351.25,1349.5508902332963,-0.1257435535025875
2019-06-16,1351.25,1349.6241196390486,-0.12032417102323342
2019-06-17,1341.3,1349.690175642673,-0.11543566011670589
2019-06-18,1341.35,1339.7893688773884,-0.11262440338563967
2019-06-19,1344.05,1339.8812674084284,-0.10949659608391188
2019-06-20,1379.5,1342.5957542602007,-0.1081987827684433
2019-06-21,1397.15,1378.0984298940443,-0.10159986270066476
2019-06-22,1397.15,1396.1657706348599,-0.0704455044297469
2019-06-23,1397.15,1396.2020723527064,-0.0678472352498788
2019-06-24,1405.7,1396.2347469742977,-0.06550857285920916
2019-06-25,1431.4,1404.9334750914752,-0.054529765136575606
2019-06-26,1403.95,1430.837040538963,-0.03932929027784359
2019-06-27,1402.5,1402.9475625368123,-0.0714012224928088
2019-06-28,1409.0,1401.5059925611865,-0.07087397068188728
2019-06-29,1409.0,1408.1164686035675,-0.06270627369996772
2019-06-30,1409.0,1408.1400535710334,-0.061032393823039245
2019-07-01,1390.1,1408.1615178591305,-0.059509023482574405
2019-07-02,1391.05,1389.0295391702398,-0.07700603048414666
2019-07-03,1413.5,1390.0134792307026,-0.07451355230202653
2019-07-04,1414.9,1412.6287880237232,-0.061635088523293545
2019-07-05,1388.65,1414.0632892701374,-0.059135679543622595
2019-07-06,1388.65,1387.5178983781875,-0.08152533912883596
2019-07-07,1388.65,1387.5427888573374,-0.0797329163333211
2019-07-08,1400.1,1387.5664524786187,-0.07802884250037326
2019-07-09,1391.55,1399.0805361658693,-0.07281364432045191
2019-07-10,1408.3,1390.4980219024208,-0.07559757806612731
2019-07-11,1413.75,1407.3307142514793,-0.06882665259679281
2019-07-12,1407.6,1412.8407905256036,-0.06431189916155247
2019-07-13,1407.6,1406.6603890652227,-0.06675269499695884
2019-07-14,1407.6,1406.6793900145315,-0.06540281226686881
2019-07-15,1412.4,1406.6974918511594,-0.06411680511796852
2019-07-16,1409.85,1411.5404753098428,-0.06085561385990416
2019-07-17,1410.35,1408.9912729281436,-0.06090910890210058
2019-07-18,1417.45,1409.5096060000233,-0.059587620092646565
2019-07-19,1439.7,1416.657976306666,-0.05587665831839983
2019-07-20,1439.7,1439.015936888005,-0.04751428158610136
2019-07-21,1439.7,1439.0273673799716,-0.04672033201559215
2019-07-22,1427.75,1439.0381934200902,-0.04596836701464247
2019-07-23,1425.55,1427.017636759452,-0.05129492141817623
2019-07-24,1426.95,1424.817738185937,-0.05136696812198062
2019-07-25,1416.1,1426.2358864743687,-0.0500447475826987
2019-07-26,1420.4,1415.3419255500737,-0.05353255066211413
2019-07-27,1420.4,1419.6666720898218,-0.051628267402022796
2019-07-28,1420.4,1419.6773445601834,-0.05087689663592387
2019-07-29,1419.05,1419.687507759846,-0.050161379903830336
2019-07-30,1425.9,1418.3432121113246,-0.049807116639674985
2019-07-31,1427.55,1425.2218036189233,-0.04756268890362292
2019-08-01,1406.8,1426.8868245514134,-0.04645549708147324
2019-08-02,1441.75,1406.0684552522396,-0.05200062181975982
2019-08-03,1441.75,1441.0353742937857,-0.049566548029428975
2019-08-04,1441.75,1441.045604856987,-0.04885695460468295
2019-08-05,1465.25,1441.0556368883456,-0.04816113137883899
2019-08-06,1465.25,1464.635497894461,-0.041938379494218164
2019-08-07,1506.05,1464.6437055705255,-0.04137822415795761
2019-08-08,1495.75,1505.536394883116,-0.03410279319305712
2019-08-09,1497.7,1495.195464517813,-0.03707407535931944
2019-08-10,1497.7,1497.6999999380441,-4.136737394214401e-09
2019-08-11,1497.7,1497.1660129312445,-0.03565380708790481
2019-08-12,1504.7,1497.1719513568155,-0.03525730407855695
2019-08-13,1498.4,1504.2005058379207,-0.033195597931771945
2019-08-14,1513.25,1497.8824351036155,-0.034541170340667116
2019-08-15,1515.65,1512.7770918045178,-0.03125116110901734
2019-08-16,1515.25,1515.1888630839908,-0.030425026622855476
2019-08-17,1515.25,1515.249999761806,-1.5719777852514408e-08
2019-08-18,1515.25,1514.7966734102204,-0.02991761028078769
2019-08-19,1496.6,1514.80089993355,-0.02963867787163839
2019-08-20,1504.55,1496.0884127901513,-0.03418329612779535
2019-08-21,1503.25,1504.0637379975253,-0.03231943122359723
2019-08-22,1502.05,1502.7646187588487,-0.03228879036430032
2019-08-23,1503.8,1502.0499992415907,-5.0491609103607334e-08
2019-08-24,1503.8,1503.324828296626,-0.03159806512660706
2019-08-25,1503.8,1503.3293965366074,-0.03129428536989863
2019-08-26,1503.8,1503.7999996934757,-2.038331366235036e-08
2019-08-27,1532.95,1503.337941031391,-0.030726091808017792
2019-08-28,1537.15,1532.5309923334291,-0.027333420305352796
2019-08-29,1540.2,1536.743325711468,-0.026456382820936857
2019-08-30,1528.4,1539.8029089164447,-0.02578178701177276
2019-08-31,1528.4,1527.9766753914287,-0.027697239503495154
2019-09-01,1528.4,1527.9803344279512,-0.027457836433451364
2019-09-02,1525.95,1527.9836382173348,-0.02724167643714097
2019-09-03,1537.85,1525.5319787162962,-0.027394166499810954
2019-09-04,1546.1,1537.4546166712628,-0.025710136147031593
2019-09-05,1529.1,1545.721572030083,-0.02447629324861629
2019-09-06,1523.7,1528.6839888405389,-0.027206275551700337
2019-09-07,1523.7,1523.2761757583573,-0.02781546509435621
